id_tempo,data,ano,mes,dia,trimestre,diaSemana,decada
10022,2004-02-22,2004,2,22,1,Sunday,2000
10003,2004-02-23,2004,2,23,1,Monday,2000
10965,2004-02-24,2004,2,24,1,Tuesday,2000
5476,2004-02-25,2004,2,25,1,Wednesday,2000
5419,2004-02-26,2004,2,26,1,Thursday,2000
6398,2004-02-27,2004,2,27,1,Friday,2000
8785,2004-02-28,2004,2,28,1,Saturday,2000
7269,2004-02-29,2004,2,29,1,Sunday,2000
4599,2004-03-01,2004,3,1,1,Monday,2000
4600,2004-03-02,2004,3,2,1,Tuesday,2000
5420,2004-03-03,2004,3,3,1,Wednesday,2000
5431,2004-03-04,2004,3,4,1,Thursday,2000
3560,2004-03-05,2004,3,5,1,Friday,2000
720,2004-03-06,2004,3,6,1,Saturday,2000
5583,2004-03-07,2004,3,7,1,Sunday,2000
3561,2004-03-08,2004,3,8,1,Monday,2000
8235,2004-03-09,2004,3,9,1,Tuesday,2000
5499,2004-03-10,2004,3,10,1,Wednesday,2000
5588,2004-03-11,2004,3,11,1,Thursday,2000
621,2004-03-12,2004,3,12,1,Friday,2000
5584,2004-03-13,2004,3,13,1,Saturday,2000
5500,2004-03-14,2004,3,14,1,Sunday,2000
551,2004-03-15,2004,3,15,1,Monday,2000
6497,2004-03-16,2004,3,16,1,Tuesday,2000
552,2004-03-17,2004,3,17,1,Wednesday,2000
782,2004-03-18,2004,3,18,1,Thursday,2000
3532,2004-03-19,2004,3,19,1,Friday,2000
5532,2004-03-20,2004,3,20,1,Saturday,2000
11097,2004-03-21,2004,3,21,1,Sunday,2000
423,2004-03-22,2004,3,22,1,Monday,2000
3523,2004-03-23,2004,3,23,1,Tuesday,2000
3533,2004-03-24,2004,3,24,1,Wednesday,2000
8227,2004-03-25,2004,3,25,1,Thursday,2000
5517,2004-03-26,2004,3,26,1,Friday,2000
10746,2004-03-27,2004,3,27,1,Saturday,2000
12009,2004-03-28,2004,3,28,1,Sunday,2000
4573,2004-03-29,2004,3,29,1,Monday,2000
6399,2004-03-30,2004,3,30,1,Tuesday,2000
818,2004-03-31,2004,3,31,1,Wednesday,2000
424,2004-04-01,2004,4,1,2,Thursday,2000
4505,2004-04-02,2004,4,2,2,Friday,2000
3585,2004-04-03,2004,4,3,2,Saturday,2000
3586,2004-04-04,2004,4,4,2,Sunday,2000
553,2004-04-05,2004,4,5,2,Monday,2000
582,2004-04-06,2004,4,6,2,Tuesday,2000
4506,2004-04-07,2004,4,7,2,Wednesday,2000
819,2004-04-08,2004,4,8,2,Thursday,2000
10956,2004-04-09,2004,4,9,2,Friday,2000
757,2004-04-10,2004,4,10,2,Saturday,2000
5501,2004-04-11,2004,4,11,2,Sunday,2000
425,2004-04-12,2004,4,12,2,Monday,2000
5477,2004-04-13,2004,4,13,2,Tuesday,2000
8609,2004-04-14,2004,4,14,2,Wednesday,2000
554,2004-04-15,2004,4,15,2,Thursday,2000
3534,2004-04-16,2004,4,16,2,Friday,2000
6508,2004-04-17,2004,4,17,2,Saturday,2000
9073,2004-04-18,2004,4,18,2,Sunday,2000
555,2004-04-19,2004,4,19,2,Monday,2000
702,2004-04-20,2004,4,20,2,Tuesday,2000
6361,2004-04-21,2004,4,21,2,Wednesday,2000
6403,2004-04-22,2004,4,22,2,Thursday,2000
3535,2004-04-23,2004,4,23,2,Friday,2000
6487,2004-04-24,2004,4,24,2,Saturday,2000
10963,2004-04-25,2004,4,25,2,Sunday,2000
5586,2004-04-26,2004,4,26,2,Monday,2000
4587,2004-04-27,2004,4,27,2,Tuesday,2000
820,2004-04-28,2004,4,28,2,Wednesday,2000
426,2004-04-29,2004,4,29,2,Thursday,2000
4580,2004-04-30,2004,4,30,2,Friday,2000
10004,2004-05-01,2004,5,1,2,Saturday,2000
8847,2004-05-02,2004,5,2,2,Sunday,2000
821,2004-05-03,2004,5,3,2,Monday,2000
5559,2004-05-04,2004,5,4,2,Tuesday,2000
427,2004-05-05,2004,5,5,2,Wednesday,2000
822,2004-05-06,2004,5,6,2,Thursday,2000
9121,2004-05-07,2004,5,7,2,Friday,2000
8786,2004-05-08,2004,5,8,2,Saturday,2000
12169,2004-05-09,2004,5,9,2,Sunday,2000
9074,2004-05-10,2004,5,10,2,Monday,2000
6476,2004-05-11,2004,5,11,2,Tuesday,2000
823,2004-05-12,2004,5,12,2,Wednesday,2000
6488,2004-05-13,2004,5,13,2,Thursday,2000
721,2004-05-14,2004,5,14,2,Friday,2000
8834,2004-05-15,2004,5,15,2,Saturday,2000
10028,2004-05-16,2004,5,16,2,Sunday,2000
3505,2004-05-17,2004,5,17,2,Monday,2000
5489,2004-05-18,2004,5,18,2,Tuesday,2000
5547,2004-05-19,2004,5,19,2,Wednesday,2000
391,2004-05-20,2004,5,20,2,Thursday,2000
428,2004-05-21,2004,5,21,2,Friday,2000
5534,2004-05-22,2004,5,22,2,Saturday,2000
5535,2004-05-23,2004,5,23,2,Sunday,2000
824,2004-05-24,2004,5,24,2,Monday,2000
3493,2004-05-25,2004,5,25,2,Tuesday,2000
3580,2004-05-26,2004,5,26,2,Wednesday,2000
3524,2004-05-27,2004,5,27,2,Thursday,2000
716,2004-05-28,2004,5,28,2,Friday,2000
5537,2004-05-29,2004,5,29,2,Saturday,2000
12165,2004-05-30,2004,5,30,2,Sunday,2000
703,2004-05-31,2004,5,31,2,Monday,2000
583,2004-06-01,2004,6,1,2,Tuesday,2000
4515,2004-06-02,2004,6,2,2,Wednesday,2000
1016,2004-06-03,2004,6,3,2,Thursday,2000
631,2004-06-04,2004,6,4,2,Friday,2000
745,2004-06-05,2004,6,5,2,Saturday,2000
12168,2004-06-06,2004,6,6,2,Sunday,2000
704,2004-06-07,2004,6,7,2,Monday,2000
5658,2004-06-08,2004,6,8,2,Tuesday,2000
8238,2004-06-09,2004,6,9,2,Wednesday,2000
11045,2004-06-10,2004,6,10,2,Thursday,2000
556,2004-06-11,2004,6,11,2,Friday,2000
7293,2004-06-12,2004,6,12,2,Saturday,2000
557,2004-06-13,2004,6,13,2,Sunday,2000
5478,2004-06-14,2004,6,14,2,Monday,2000
1027,2004-06-15,2004,6,15,2,Tuesday,2000
5568,2004-06-16,2004,6,16,2,Wednesday,2000
6406,2004-06-17,2004,6,17,2,Thursday,2000
1028,2004-06-18,2004,6,18,2,Friday,2000
9110,2004-06-19,2004,6,19,2,Saturday,2000
12007,2004-06-20,2004,6,20,2,Sunday,2000
1029,2004-06-21,2004,6,21,2,Monday,2000
9111,2004-06-22,2004,6,22,2,Tuesday,2000
705,2004-06-23,2004,6,23,2,Wednesday,2000
1017,2004-06-24,2004,6,24,2,Thursday,2000
1018,2004-06-25,2004,6,25,2,Friday,2000
5659,2004-06-26,2004,6,26,2,Saturday,2000
11047,2004-06-27,2004,6,27,2,Sunday,2000
5536,2004-06-28,2004,6,28,2,Monday,2000
1010,2004-06-29,2004,6,29,2,Tuesday,2000
5642,2004-06-30,2004,6,30,2,Wednesday,2000
1030,2004-07-01,2004,7,1,3,Thursday,2000
913,2004-07-02,2004,7,2,3,Friday,2000
6408,2004-07-03,2004,7,3,3,Saturday,2000
12038,2004-07-04,2004,7,4,3,Sunday,2000
3536,2004-07-05,2004,7,5,3,Monday,2000
761,2004-07-06,2004,7,6,3,Tuesday,2000
756,2004-07-07,2004,7,7,3,Wednesday,2000
5538,2004-07-08,2004,7,8,3,Thursday,2000
3494,2004-07-09,2004,7,9,3,Friday,2000
3537,2004-07-10,2004,7,10,3,Saturday,2000
6400,2004-07-11,2004,7,11,3,Sunday,2000
5611,2004-07-12,2004,7,12,3,Monday,2000
2441,2004-07-13,2004,7,13,3,Tuesday,2000
5342,2004-07-14,2004,7,14,3,Wednesday,2000
5343,2004-07-15,2004,7,15,3,Thursday,2000
746,2004-07-16,2004,7,16,3,Friday,2000
5569,2004-07-17,2004,7,17,3,Saturday,2000
10957,2004-07-18,2004,7,18,3,Sunday,2000
392,2004-07-19,2004,7,19,3,Monday,2000
3539,2004-07-20,2004,7,20,3,Tuesday,2000
3562,2004-07-21,2004,7,21,3,Wednesday,2000
584,2004-07-22,2004,7,22,3,Thursday,2000
3540,2004-07-23,2004,7,23,3,Friday,2000
8199,2004-07-24,2004,7,24,3,Saturday,2000
10780,2004-07-25,2004,7,25,3,Sunday,2000
1011,2004-07-26,2004,7,26,3,Monday,2000
3538,2004-07-27,2004,7,27,3,Tuesday,2000
8841,2004-07-28,2004,7,28,3,Wednesday,2000
1019,2004-07-29,2004,7,29,3,Thursday,2000
1020,2004-07-30,2004,7,30,3,Friday,2000
8864,2004-07-31,2004,7,31,3,Saturday,2000
5593,2004-08-01,2004,8,1,3,Sunday,2000
393,2004-08-02,2004,8,2,3,Monday,2000
622,2004-08-03,2004,8,3,3,Tuesday,2000
717,2004-08-04,2004,8,4,3,Wednesday,2000
718,2004-08-05,2004,8,5,3,Thursday,2000
4516,2004-08-06,2004,8,6,3,Friday,2000
7294,2004-08-07,2004,8,7,3,Saturday,2000
5643,2004-08-08,2004,8,8,3,Sunday,2000
585,2004-08-09,2004,8,9,3,Monday,2000
1021,2004-08-10,2004,8,10,3,Tuesday,2000
1022,2004-08-11,2004,8,11,3,Wednesday,2000
1031,2004-08-12,2004,8,12,3,Thursday,2000
760,2004-08-13,2004,8,13,3,Friday,2000
6481,2004-08-14,2004,8,14,3,Saturday,2000
6482,2004-08-15,2004,8,15,3,Sunday,2000
394,2004-08-16,2004,8,16,3,Monday,2000
623,2004-08-17,2004,8,17,3,Tuesday,2000
5594,2004-08-18,2004,8,18,3,Wednesday,2000
586,2004-08-19,2004,8,19,3,Thursday,2000
747,2004-08-20,2004,8,20,3,Friday,2000
1013,2004-08-21,2004,8,21,3,Saturday,2000
8844,2004-08-22,2004,8,22,3,Sunday,2000
687,2004-08-23,2004,8,23,3,Monday,2000
748,2004-08-24,2004,8,24,3,Tuesday,2000
587,2004-08-25,2004,8,25,3,Wednesday,2000
624,2004-08-26,2004,8,26,3,Thursday,2000
588,2004-08-27,2004,8,27,3,Friday,2000
8865,2004-08-28,2004,8,28,3,Saturday,2000
5673,2004-08-29,2004,8,29,3,Sunday,2000
749,2004-08-30,2004,8,30,3,Monday,2000
4581,2004-08-31,2004,8,31,3,Tuesday,2000
750,2004-09-01,2004,9,1,3,Wednesday,2000
9118,2004-09-02,2004,9,2,3,Thursday,2000
751,2004-09-03,2004,9,3,3,Friday,2000
1023,2004-09-04,2004,9,4,3,Saturday,2000
6633,2004-09-05,2004,9,5,3,Sunday,2000
1024,2004-09-06,2004,9,6,3,Monday,2000
10778,2004-09-07,2004,9,7,3,Tuesday,2000
1025,2004-09-08,2004,9,8,3,Wednesday,2000
1026,2004-09-09,2004,9,9,3,Thursday,2000
518,2004-09-10,2004,9,10,3,Friday,2000
6634,2004-09-11,2004,9,11,3,Saturday,2000
6635,2004-09-12,2004,9,12,3,Sunday,2000
519,2004-09-13,2004,9,13,3,Monday,2000
520,2004-09-14,2004,9,14,3,Tuesday,2000
521,2004-09-15,2004,9,15,3,Wednesday,2000
6542,2004-09-16,2004,9,16,3,Thursday,2000
5595,2004-09-17,2004,9,17,3,Friday,2000
5596,2004-09-18,2004,9,18,3,Saturday,2000
8228,2004-09-19,2004,9,19,3,Sunday,2000
522,2004-09-20,2004,9,20,3,Monday,2000
3869,2004-09-21,2004,9,21,3,Tuesday,2000
3870,2004-09-22,2004,9,22,3,Wednesday,2000
3469,2004-09-23,2004,9,23,3,Thursday,2000
5578,2004-09-24,2004,9,24,3,Friday,2000
625,2004-09-25,2004,9,25,3,Saturday,2000
11073,2004-09-26,2004,9,26,3,Sunday,2000
5597,2004-09-27,2004,9,27,3,Monday,2000
763,2004-09-28,2004,9,28,3,Tuesday,2000
1032,2004-09-29,2004,9,29,3,Wednesday,2000
4582,2004-09-30,2004,9,30,3,Thursday,2000
2411,2004-10-01,2004,10,1,4,Friday,2000
12166,2004-10-02,2004,10,2,4,Saturday,2000
13066,2004-10-03,2004,10,3,4,Sunday,2000
5579,2004-10-04,2004,10,4,4,Monday,2000
10966,2004-10-05,2004,10,5,4,Tuesday,2000
10770,2004-10-06,2004,10,6,4,Wednesday,2000
11039,2004-10-07,2004,10,7,4,Thursday,2000
6516,2004-10-08,2004,10,8,4,Friday,2000
10944,2004-10-09,2004,10,9,4,Saturday,2000
5649,2004-10-10,2004,10,10,4,Sunday,2000
10949,2004-10-11,2004,10,11,4,Monday,2000
11042,2004-10-12,2004,10,12,4,Tuesday,2000
7222,2004-10-13,2004,10,13,4,Wednesday,2000
5650,2004-10-14,2004,10,14,4,Thursday,2000
5651,2004-10-15,2004,10,15,4,Friday,2000
11041,2004-10-16,2004,10,16,4,Saturday,2000
6517,2004-10-17,2004,10,17,4,Sunday,2000
5652,2004-10-18,2004,10,18,4,Monday,2000
5653,2004-10-19,2004,10,19,4,Tuesday,2000
5654,2004-10-20,2004,10,20,4,Wednesday,2000
5655,2004-10-21,2004,10,21,4,Thursday,2000
11088,2004-10-22,2004,10,22,4,Friday,2000
10964,2004-10-23,2004,10,23,4,Saturday,2000
5656,2004-10-24,2004,10,24,4,Sunday,2000
5644,2004-10-25,2004,10,25,4,Monday,2000
5598,2004-10-26,2004,10,26,4,Tuesday,2000
5599,2004-10-27,2004,10,27,4,Wednesday,2000
523,2004-10-28,2004,10,28,4,Thursday,2000
5510,2004-10-29,2004,10,29,4,Friday,2000
8229,2004-10-30,2004,10,30,4,Saturday,2000
10779,2004-10-31,2004,10,31,4,Sunday,2000
12171,2004-11-01,2004,11,1,4,Monday,2000
8230,2004-11-02,2004,11,2,4,Tuesday,2000
5657,2004-11-03,2004,11,3,4,Wednesday,2000
762,2004-11-04,2004,11,4,4,Thursday,2000
4583,2004-11-05,2004,11,5,4,Friday,2000
8225,2004-11-06,2004,11,6,4,Saturday,2000
5421,2004-11-07,2004,11,7,4,Sunday,2000
5646,2004-11-08,2004,11,8,4,Monday,2000
5645,2004-11-09,2004,11,9,4,Tuesday,2000
3541,2004-11-10,2004,11,10,4,Wednesday,2000
3470,2004-11-11,2004,11,11,4,Thursday,2000
5399,2004-11-12,2004,11,12,4,Friday,2000
10019,2004-11-13,2004,11,13,4,Saturday,2000
10786,2004-11-14,2004,11,14,4,Sunday,2000
9115,2004-11-15,2004,11,15,4,Monday,2000
3542,2004-11-16,2004,11,16,4,Tuesday,2000
524,2004-11-17,2004,11,17,4,Wednesday,2000
4507,2004-11-18,2004,11,18,4,Thursday,2000
525,2004-11-19,2004,11,19,4,Friday,2000
11046,2004-11-20,2004,11,20,4,Saturday,2000
10012,2004-11-21,2004,11,21,4,Sunday,2000
5423,2004-11-22,2004,11,22,4,Monday,2000
526,2004-11-23,2004,11,23,4,Tuesday,2000
7308,2004-11-24,2004,11,24,4,Wednesday,2000
527,2004-11-25,2004,11,25,4,Thursday,2000
429,2004-11-26,2004,11,26,4,Friday,2000
8200,2004-11-27,2004,11,27,4,Saturday,2000
12170,2004-11-28,2004,11,28,4,Sunday,2000
5548,2004-11-29,2004,11,29,4,Monday,2000
3873,2004-11-30,2004,11,30,4,Tuesday,2000
1049,2004-12-01,2004,12,1,4,Wednesday,2000
3876,2004-12-02,2004,12,2,4,Thursday,2000
1014,2004-12-03,2004,12,3,4,Friday,2000
9133,2004-12-04,2004,12,4,4,Saturday,2000
12892,2004-12-05,2004,12,5,4,Sunday,2000
4517,2004-12-06,2004,12,6,4,Monday,2000
3871,2004-12-07,2004,12,7,4,Tuesday,2000
688,2004-12-08,2004,12,8,4,Wednesday,2000
689,2004-12-09,2004,12,9,4,Thursday,2000
5549,2004-12-10,2004,12,10,4,Friday,2000
8255,2004-12-11,2004,12,11,4,Saturday,2000
11089,2004-12-12,2004,12,12,4,Sunday,2000
3513,2004-12-13,2004,12,13,4,Monday,2000
797,2004-12-14,2004,12,14,4,Tuesday,2000
5424,2004-12-15,2004,12,15,4,Wednesday,2000
4552,2004-12-16,2004,12,16,4,Thursday,2000
5600,2004-12-17,2004,12,17,4,Friday,2000
8610,2004-12-18,2004,12,18,4,Saturday,2000
5671,2004-12-19,2004,12,19,4,Sunday,2000
1015,2004-12-20,2004,12,20,4,Monday,2000
1033,2004-12-21,2004,12,21,4,Tuesday,2000
3874,2004-12-22,2004,12,22,4,Wednesday,2000
3471,2004-12-23,2004,12,23,4,Thursday,2000
3468,2004-12-24,2004,12,24,4,Friday,2000
13823,2004-12-25,2004,12,25,4,Saturday,2000
12938,2004-12-26,2004,12,26,4,Sunday,2000
3872,2004-12-27,2004,12,27,4,Monday,2000
3514,2004-12-28,2004,12,28,4,Tuesday,2000
3900,2004-12-29,2004,12,29,4,Wednesday,2000
1059,2004-12-30,2004,12,30,4,Thursday,2000
5682,2004-12-31,2004,12,31,4,Friday,2000
3922,2005-01-01,2005,1,1,1,Saturday,2000
3910,2005-01-02,2005,1,2,1,Sunday,2000
3923,2005-01-03,2005,1,3,1,Monday,2000
3474,2005-01-04,2005,1,4,1,Tuesday,2000
3924,2005-01-05,2005,1,5,1,Wednesday,2000
8231,2005-01-06,2005,1,6,1,Thursday,2000
3475,2005-01-07,2005,1,7,1,Friday,2000
10023,2005-01-08,2005,1,8,1,Saturday,2000
9964,2005-01-09,2005,1,9,1,Sunday,2000
395,2005-01-10,2005,1,10,1,Monday,2000
5601,2005-01-11,2005,1,11,1,Tuesday,2000
5425,2005-01-12,2005,1,12,1,Wednesday,2000
5589,2005-01-13,2005,1,13,1,Thursday,2000
722,2005-01-14,2005,1,14,1,Friday,2000
12173,2005-01-15,2005,1,15,1,Saturday,2000
6509,2005-01-16,2005,1,16,1,Sunday,2000
5426,2005-01-17,2005,1,17,1,Monday,2000
8580,2005-01-18,2005,1,18,1,Tuesday,2000
5344,2005-01-19,2005,1,19,1,Wednesday,2000
6484,2005-01-20,2005,1,20,1,Thursday,2000
8232,2005-01-21,2005,1,21,1,Friday,2000
5590,2005-01-22,2005,1,22,1,Saturday,2000
5602,2005-01-23,2005,1,23,1,Sunday,2000
8233,2005-01-24,2005,1,24,1,Monday,2000
1113,2005-01-25,2005,1,25,1,Tuesday,2000
5362,2005-01-26,2005,1,26,1,Wednesday,2000
5661,2005-01-27,2005,1,27,1,Thursday,2000
723,2005-01-28,2005,1,28,1,Friday,2000
12167,2005-01-29,2005,1,29,1,Saturday,2000
13224,2005-01-30,2005,1,30,1,Sunday,2000
6500,2005-01-31,2005,1,31,1,Monday,2000
1066,2005-02-01,2005,2,1,1,Tuesday,2000
724,2005-02-02,2005,2,2,1,Wednesday,2000
725,2005-02-03,2005,2,3,1,Thursday,2000
5490,2005-02-04,2005,2,4,1,Friday,2000
3907,2005-02-05,2005,2,5,1,Saturday,2000
3570,2005-02-06,2005,2,6,1,Sunday,2000
5696,2005-02-07,2005,2,7,1,Monday,2000
12100,2005-02-08,2005,2,8,1,Tuesday,2000
5683,2005-02-09,2005,2,9,1,Wednesday,2000
430,2005-02-10,2005,2,10,1,Thursday,2000
5363,2005-02-11,2005,2,11,1,Friday,2000
5685,2005-02-12,2005,2,12,1,Saturday,2000
8866,2005-02-13,2005,2,13,1,Sunday,2000
1050,2005-02-14,2005,2,14,1,Monday,2000
3583,2005-02-15,2005,2,15,1,Tuesday,2000
1051,2005-02-16,2005,2,16,1,Wednesday,2000
3515,2005-02-17,2005,2,17,1,Thursday,2000
5325,2005-02-18,2005,2,18,1,Friday,2000
528,2005-02-19,2005,2,19,1,Saturday,2000
11090,2005-02-20,2005,2,20,1,Sunday,2000
3516,2005-02-21,2005,2,21,1,Monday,2000
3495,2005-02-22,2005,2,22,1,Tuesday,2000
5550,2005-02-23,2005,2,23,1,Wednesday,2000
529,2005-02-24,2005,2,24,1,Thursday,2000
626,2005-02-25,2005,2,25,1,Friday,2000
8867,2005-02-26,2005,2,26,1,Saturday,2000
10747,2005-02-27,2005,2,27,1,Sunday,2000
627,2005-02-28,2005,2,28,1,Monday,2000
1369,2005-03-01,2005,3,1,1,Tuesday,2000
5684,2005-03-02,2005,3,2,1,Wednesday,2000
1052,2005-03-03,2005,3,3,1,Thursday,2000
1370,2005-03-04,2005,3,4,1,Friday,2000
12036,2005-03-05,2005,3,5,1,Saturday,2000
10026,2005-03-06,2005,3,6,1,Sunday,2000
3517,2005-03-07,2005,3,7,1,Monday,2000
3543,2005-03-08,2005,3,8,1,Tuesday,2000
596,2005-03-09,2005,3,9,1,Wednesday,2000
3935,2005-03-10,2005,3,10,1,Thursday,2000
1371,2005-03-11,2005,3,11,1,Friday,2000
6519,2005-03-12,2005,3,12,1,Saturday,2000
6520,2005-03-13,2005,3,13,1,Sunday,2000
706,2005-03-14,2005,3,14,1,Monday,2000
1058,2005-03-15,2005,3,15,1,Tuesday,2000
5518,2005-03-16,2005,3,16,1,Wednesday,2000
4584,2005-03-17,2005,3,17,1,Thursday,2000
5519,2005-03-18,2005,3,18,1,Friday,2000
5709,2005-03-19,2005,3,19,1,Saturday,2000
12008,2005-03-20,2005,3,20,1,Sunday,2000
5688,2005-03-21,2005,3,21,1,Monday,2000
1390,2005-03-22,2005,3,22,1,Tuesday,2000
707,2005-03-23,2005,3,23,1,Wednesday,2000
8256,2005-03-24,2005,3,24,1,Thursday,2000
12106,2005-03-25,2005,3,25,1,Friday,2000
5689,2005-03-26,2005,3,26,1,Saturday,2000
5710,2005-03-27,2005,3,27,1,Sunday,2000
3936,2005-03-28,2005,3,28,1,Monday,2000
5480,2005-03-29,2005,3,29,1,Tuesday,2000
9263,2005-03-30,2005,3,30,1,Wednesday,2000
431,2005-03-31,2005,3,31,1,Thursday,2000
5591,2005-04-01,2005,4,1,2,Friday,2000
5647,2005-04-02,2005,4,2,2,Saturday,2000
11092,2005-04-03,2005,4,3,2,Sunday,2000
5678,2005-04-04,2005,4,4,2,Monday,2000
5648,2005-04-05,2005,4,5,2,Tuesday,2000
3877,2005-04-06,2005,4,6,2,Wednesday,2000
3875,2005-04-07,2005,4,7,2,Thursday,2000
3909,2005-04-08,2005,4,8,2,Friday,2000
5674,2005-04-09,2005,4,9,2,Saturday,2000
6522,2005-04-10,2005,4,10,2,Sunday,2000
3512,2005-04-11,2005,4,11,2,Monday,2000
396,2005-04-12,2005,4,12,2,Tuesday,2000
708,2005-04-13,2005,4,13,2,Wednesday,2000
6787,2005-04-14,2005,4,14,2,Thursday,2000
5491,2005-04-15,2005,4,15,2,Friday,2000
12019,2005-04-16,2005,4,16,2,Saturday,2000
9060,2005-04-17,2005,4,17,2,Sunday,2000
3878,2005-04-18,2005,4,18,2,Monday,2000
3525,2005-04-19,2005,4,19,2,Tuesday,2000
3879,2005-04-20,2005,4,20,2,Wednesday,2000
9136,2005-04-21,2005,4,21,2,Thursday,2000
1061,2005-04-22,2005,4,22,2,Friday,2000
5690,2005-04-23,2005,4,23,2,Saturday,2000
5691,2005-04-24,2005,4,24,2,Sunday,2000
5592,2005-04-25,2005,4,25,2,Monday,2000
5552,2005-04-26,2005,4,26,2,Tuesday,2000
3519,2005-04-27,2005,4,27,2,Wednesday,2000
3518,2005-04-28,2005,4,28,2,Thursday,2000
4543,2005-04-29,2005,4,29,2,Friday,2000
6510,2005-04-30,2005,4,30,2,Saturday,2000
5686,2005-05-01,2005,5,1,2,Sunday,2000
1053,2005-05-02,2005,5,2,2,Monday,2000
397,2005-05-03,2005,5,3,2,Tuesday,2000
3639,2005-05-04,2005,5,4,2,Wednesday,2000
1054,2005-05-05,2005,5,5,2,Thursday,2000
530,2005-05-06,2005,5,6,2,Friday,2000
8829,2005-05-07,2005,5,7,2,Saturday,2000
4174,2005-05-08,2005,5,8,2,Sunday,2000
3880,2005-05-09,2005,5,9,2,Monday,2000
4508,2005-05-10,2005,5,10,2,Tuesday,2000
726,2005-05-11,2005,5,11,2,Wednesday,2000
3881,2005-05-12,2005,5,12,2,Thursday,2000
825,2005-05-13,2005,5,13,2,Friday,2000
10051,2005-05-14,2005,5,14,2,Saturday,2000
12107,2005-05-15,2005,5,15,2,Sunday,2000
5603,2005-05-16,2005,5,16,2,Monday,2000
4542,2005-05-17,2005,5,17,2,Tuesday,2000
5560,2005-05-18,2005,5,18,2,Wednesday,2000
4588,2005-05-19,2005,5,19,2,Thursday,2000
728,2005-05-20,2005,5,20,2,Friday,2000
5675,2005-05-21,2005,5,21,2,Saturday,2000
729,2005-05-22,2005,5,22,2,Sunday,2000
727,2005-05-23,2005,5,23,2,Monday,2000
3911,2005-05-24,2005,5,24,2,Tuesday,2000
5687,2005-05-25,2005,5,25,2,Wednesday,2000
5705,2005-05-26,2005,5,26,2,Thursday,2000
3949,2005-05-27,2005,5,27,2,Friday,2000
5479,2005-05-28,2005,5,28,2,Saturday,2000
9075,2005-05-29,2005,5,29,2,Sunday,2000
531,2005-05-30,2005,5,30,2,Monday,2000
532,2005-05-31,2005,5,31,2,Tuesday,2000
5481,2005-06-01,2005,6,1,2,Wednesday,2000
1334,2005-06-02,2005,6,2,2,Thursday,2000
1055,2005-06-03,2005,6,3,2,Friday,2000
10030,2005-06-04,2005,6,4,2,Saturday,2000
10962,2005-06-05,2005,6,5,2,Sunday,2000
5618,2005-06-06,2005,6,6,2,Monday,2000
9076,2005-06-07,2005,6,7,2,Tuesday,2000
1335,2005-06-08,2005,6,8,2,Wednesday,2000
8234,2005-06-09,2005,6,9,2,Thursday,2000
1067,2005-06-10,2005,6,10,2,Friday,2000
1337,2005-06-11,2005,6,11,2,Saturday,2000
1336,2005-06-12,2005,6,12,2,Sunday,2000
8185,2005-06-13,2005,6,13,2,Monday,2000
1068,2005-06-14,2005,6,14,2,Tuesday,2000
1060,2005-06-15,2005,6,15,2,Wednesday,2000
5400,2005-06-16,2005,6,16,2,Thursday,2000
6483,2005-06-17,2005,6,17,2,Friday,2000
3954,2005-06-18,2005,6,18,2,Saturday,2000
10049,2005-06-19,2005,6,19,2,Sunday,2000
432,2005-06-20,2005,6,20,2,Monday,2000
811,2005-06-21,2005,6,21,2,Tuesday,2000
3912,2005-06-22,2005,6,22,2,Wednesday,2000
1073,2005-06-23,2005,6,23,2,Thursday,2000
5482,2005-06-24,2005,6,24,2,Friday,2000
3520,2005-06-25,2005,6,25,2,Saturday,2000
5622,2005-06-26,2005,6,26,2,Sunday,2000
3440,2005-06-27,2005,6,27,2,Monday,2000
3917,2005-06-28,2005,6,28,2,Tuesday,2000
5783,2005-06-29,2005,6,29,2,Wednesday,2000
5580,2005-06-30,2005,6,30,2,Thursday,2000
5483,2005-07-01,2005,7,1,3,Friday,2000
5581,2005-07-02,2005,7,2,3,Saturday,2000
13667,2005-07-03,2005,7,3,3,Sunday,2000
6511,2005-07-04,2005,7,4,3,Monday,2000
5699,2005-07-05,2005,7,5,3,Tuesday,2000
6501,2005-07-06,2005,7,6,3,Wednesday,2000
3544,2005-07-07,2005,7,7,3,Thursday,2000
1034,2005-07-08,2005,7,8,3,Friday,2000
6502,2005-07-09,2005,7,9,3,Saturday,2000
10025,2005-07-10,2005,7,10,3,Sunday,2000
533,2005-07-11,2005,7,11,3,Monday,2000
5707,2005-07-12,2005,7,12,3,Tuesday,2000
5561,2005-07-13,2005,7,13,3,Wednesday,2000
534,2005-07-14,2005,7,14,3,Thursday,2000
332,2005-07-15,2005,7,15,3,Friday,2000
5679,2005-07-16,2005,7,16,3,Saturday,2000
9338,2005-07-17,2005,7,17,3,Sunday,2000
535,2005-07-18,2005,7,18,3,Monday,2000
632,2005-07-19,2005,7,19,3,Tuesday,2000
633,2005-07-20,2005,7,20,3,Wednesday,2000
1043,2005-07-21,2005,7,21,3,Thursday,2000
1044,2005-07-22,2005,7,22,3,Friday,2000
5681,2005-07-23,2005,7,23,3,Saturday,2000
5810,2005-07-24,2005,7,24,3,Sunday,2000
730,2005-07-25,2005,7,25,3,Monday,2000
333,2005-07-26,2005,7,26,3,Tuesday,2000
