pk_local,uf,nome_estado,municipio,regiao
1964,MG,Minas Gerais,DORES DE GUANHAES,Sudeste
1965,MG,Minas Gerais,MARIO CAMPOS,Sudeste
1966,MG,Minas Gerais,SAO GOTARDO,Sudeste
1967,MG,Minas Gerais,SARZEDO,Sudeste
1968,MG,Minas Gerais,SAO JOAQUIM DE BICAS,Sudeste
1969,MG,Minas Gerais,MARAVILHAS,Sudeste
1970,MG,Minas Gerais,LAMIM,Sudeste
1971,MG,Minas Gerais,QUELUZITO,Sudeste
1972,MG,Minas Gerais,ANTONIO DIAS,Sudeste
1973,MG,Minas Gerais,CENTRAL DE MINAS,Sudeste
1974,MG,Minas Gerais,PAINEIRAS,Sudeste
1975,MG,Minas Gerais,PERDIGAO,Sudeste
1976,MG,Minas Gerais,ITUETA,Sudeste
1977,MG,Minas Gerais,MANHUACU,Sudeste
1978,MG,Minas Gerais,SAO DOMINGOS DO PRATA,Sudeste
1979,MG,Minas Gerais,ROSARIO DA LIMEIRA,Sudeste
1980,MG,Minas Gerais,PALMA,Sudeste
1981,MG,Minas Gerais,CAIANA,Sudeste
1982,MG,Minas Gerais,CORONEL PACHECO,Sudeste
1983,MG,Minas Gerais,OLARIA,Sudeste
1984,MG,Minas Gerais,SANTA RITA DE JACUTINGA,Sudeste
1985,MG,Minas Gerais,RIO NOVO,Sudeste
1986,MG,Minas Gerais,SAO JOAO DO ORIENTE,Sudeste
1987,MG,Minas Gerais,DOM CAVATI,Sudeste
1988,MG,Minas Gerais,BARAO DE MONTE ALTO,Sudeste
1989,MG,Minas Gerais,DONA EUSEBIA,Sudeste
1990,MG,Minas Gerais,SAO JOAO NEPOMUCENO,Sudeste
1991,MG,Minas Gerais,ESTRELA DALVA,Sudeste
1992,MG,Minas Gerais,PEDRA BONITA,Sudeste
1993,MG,Minas Gerais,DOM SILVERIO,Sudeste
1994,MG,Minas Gerais,VIRGINOPOLIS,Sudeste
1995,MG,Minas Gerais,SANTA MARIA DO SALTO,Sudeste
1996,MG,Minas Gerais,JORDANIA,Sudeste
1997,MG,Minas Gerais,MONTE FORMOSO,Sudeste
1998,MG,Minas Gerais,SAO JOSE DA SAFIRA,Sudeste
1999,MG,Minas Gerais,PESCADOR,Sudeste
2000,MG,Minas Gerais,SARDOA,Sudeste
2001,MG,Minas Gerais,CAPITAO ANDRADE,Sudeste
2002,MG,Minas Gerais,JAMPRUCA,Sudeste
2003,MG,Minas Gerais,NAQUE,Sudeste
2004,MG,Minas Gerais,SAO GERALDO DO BAIXIO,Sudeste
2005,MG,Minas Gerais,SANTA RITA DO ITUETO,Sudeste
2006,MG,Minas Gerais,MATHIAS LOBATO,Sudeste
2007,MG,Minas Gerais,SAO JOAO DO MANTENINHA,Sudeste
2008,MG,Minas Gerais,SANTA MARGARIDA,Sudeste
2009,MG,Minas Gerais,SAO JOAO DO MANHUACU,Sudeste
2010,MG,Minas Gerais,LUISBURGO,Sudeste
2011,MG,Minas Gerais,REDUTO,Sudeste
2012,MG,Minas Gerais,ABRE CAMPO,Sudeste
2013,MG,Minas Gerais,MARTINS SOARES,Sudeste
2014,MG,Minas Gerais,CAPUTIRA,Sudeste
2015,MG,Minas Gerais,SANTA EFIGENIA DE MINAS,Sudeste
2016,MG,Minas Gerais,SAO GERALDO DA PIEDADE,Sudeste
2017,MG,Minas Gerais,VIRGOLANDIA,Sudeste
2018,MG,Minas Gerais,SAO JOSE DO GOIABAL,Sudeste
2019,MG,Minas Gerais,RIO CASCA,Sudeste
2020,MG,Minas Gerais,ITAMBACURI,Sudeste
2021,MG,Minas Gerais,PAVAO,Sudeste
2022,MG,Minas Gerais,FRANCISCOPOLIS,Sudeste
2023,MG,Minas Gerais,POTE,Sudeste
2024,MG,Minas Gerais,FREI GASPAR,Sudeste
2025,MG,Minas Gerais,NOVO ORIENTE DE MINAS,Sudeste
2026,MG,Minas Gerais,BANDEIRA,Sudeste
2027,MG,Minas Gerais,BELA VISTA DE MINAS,Sudeste
2028,MG,Minas Gerais,CARAI,Sudeste
2029,MG,Minas Gerais,MONTALVANIA,Sudeste
2030,MG,Minas Gerais,SAO FELIX DE MINAS,Sudeste
2031,MG,Minas Gerais,CATUJI,Sudeste
2032,MG,Minas Gerais,CURRAL DE DENTRO,Sudeste
2033,MG,Minas Gerais,NOVA BELEM,Sudeste
2034,MG,Minas Gerais,SANTA RITA DE MINAS,Sudeste
2035,MG,Minas Gerais,CRISOLITA,Sudeste
2036,MG,Minas Gerais,UMBURATIBA,Sudeste
2037,MG,Minas Gerais,BERTOPOLIS,Sudeste
2038,MG,Minas Gerais,FRONTEIRA DOS VALES,Sudeste
2039,MG,Minas Gerais,LIMEIRA DO OESTE,Sudeste
2040,MG,Minas Gerais,CAMPOS ALTOS,Sudeste
2041,MG,Minas Gerais,SANTA ROSA DA SERRA,Sudeste
2042,MG,Minas Gerais,AIURUOCA,Sudeste
2043,MG,Minas Gerais,OLIVEIRA,Sudeste
2044,MG,Minas Gerais,CARMOPOLIS DE MINAS,Sudeste
2045,MG,Minas Gerais,CARMO DA CACHOEIRA,Sudeste
2046,MG,Minas Gerais,ARGIRITA,Sudeste
2047,MG,Minas Gerais,SAO FRANCISCO DO GLORIA,Sudeste
2048,MG,Minas Gerais,SANTANA DOS MONTES,Sudeste
2049,MG,Minas Gerais,SERRA DA SAUDADE,Sudeste
2050,MG,Minas Gerais,TAPIRAI,Sudeste
2051,MG,Minas Gerais,ESTRELA DO INDAIA,Sudeste
2052,MG,Minas Gerais,PEQUI,Sudeste
2053,MG,Minas Gerais,MAMONAS,Sudeste
2054,MG,Minas Gerais,CAMPANHA,Sudeste
2055,MG,Minas Gerais,SANTANA DA VARGEM,Sudeste
2056,MG,Minas Gerais,ALBERTINA,Sudeste
2057,MG,Minas Gerais,JESUANIA,Sudeste
2058,MG,Minas Gerais,DOM VICOSO,Sudeste
2059,MG,Minas Gerais,SAO SEBASTIAO DO RIO VERDE,Sudeste
2060,MG,Minas Gerais,PASSA QUATRO,Sudeste
2061,MG,Minas Gerais,SAO JOAO DA MATA,Sudeste
2062,MG,Minas Gerais,INCONFIDENTES,Sudeste
2063,MG,Minas Gerais,SILVIANOPOLIS,Sudeste
2064,MG,Minas Gerais,MONTE SIAO,Sudeste
2065,MG,Minas Gerais,TURVOLANDIA,Sudeste
2066,MG,Minas Gerais,CORDISLANDIA,Sudeste
2067,MG,Minas Gerais,ARANTINA,Sudeste
2068,MG,Minas Gerais,CAMBUQUIRA,Sudeste
2069,MG,Minas Gerais,PIRACEMA,Sudeste
2070,MG,Minas Gerais,PASSA TEMPO,Sudeste
2071,MG,Minas Gerais,SAO BENTO ABADE,Sudeste
2072,MG,Minas Gerais,CARVALHOPOLIS,Sudeste
2073,MG,Minas Gerais,CARVALHOS,Sudeste
2074,MG,Minas Gerais,TOCOS DO MOJI,Sudeste
2075,MG,Minas Gerais,MAR DE ESPANHA,Sudeste
2076,MG,Minas Gerais,PEQUERI,Sudeste
2077,MG,Minas Gerais,GUARARA,Sudeste
2078,MG,Minas Gerais,SAO TOMAS DE AQUINO,Sudeste
2079,MG,Minas Gerais,SANTANA DO PARAISO,Sudeste
2080,MG,Minas Gerais,LADAINHA,Sudeste
2081,MG,Minas Gerais,SANTO ANTONIO DO JACINTO,Sudeste
2082,MG,Minas Gerais,IPABA,Sudeste
2083,MG,Minas Gerais,JAGUARACU,Sudeste
2084,MG,Minas Gerais,SAO SEBASTIAO DO RIO PRETO,Sudeste
2085,MG,Minas Gerais,BUGRE,Sudeste
2086,MG,Minas Gerais,SENHORA DO PORTO,Sudeste
2087,MG,Minas Gerais,MATERLANDIA,Sudeste
2088,MG,Minas Gerais,ALTO JEQUITIBA,Sudeste
2089,MG,Minas Gerais,UBAPORANGA,Sudeste
2090,MG,Minas Gerais,SANTA BARBARA DO LESTE,Sudeste
2091,MG,Minas Gerais,PIEDADE DE CARATINGA,Sudeste
2092,MG,Minas Gerais,ENTRE FOLHAS,Sudeste
2093,MG,Minas Gerais,PINGO-D'AGUA,Sudeste
2094,MG,Minas Gerais,SAO SEBASTIAO DO ANTA,Sudeste
2095,MG,Minas Gerais,IMBE DE MINAS,Sudeste
2096,MG,Minas Gerais,FERVEDOURO,Sudeste
2097,MG,Minas Gerais,PEDRA DOURADA,Sudeste
2098,MG,Minas Gerais,ORIZANIA,Sudeste
2099,MG,Minas Gerais,CHALE,Sudeste
2100,MG,Minas Gerais,TAPARUBA,Sudeste
2101,MG,Minas Gerais,SANTA CRUZ DO ESCALVADO,Sudeste
2102,MG,Minas Gerais,ACAIACA,Sudeste
2103,MG,Minas Gerais,JEQUERI,Sudeste
2104,MG,Minas Gerais,AMPARO DO SERRA,Sudeste
2105,MG,Minas Gerais,BARRA LONGA,Sudeste
2106,MG,Minas Gerais,URUCANIA,Sudeste
2107,MG,Minas Gerais,SEM-PEIXE,Sudeste
2108,MG,Minas Gerais,ORATORIOS,Sudeste
2109,MG,Minas Gerais,CARMESIA,Sudeste
2110,MG,Minas Gerais,SAO SEBASTIAO DO MARANHAO,Sudeste
2111,MG,Minas Gerais,DIOGO DE VASCONCELOS,Sudeste
2112,MG,Minas Gerais,FELISBURGO,Sudeste
2113,MG,Minas Gerais,ALTO CAPARAO,Sudeste
2114,MG,Minas Gerais,GUARDA-MOR,Sudeste
2115,MG,Minas Gerais,VERMELHO NOVO,Sudeste
2116,MG,Minas Gerais,SANTO ANTONIO DO GRAMA,Sudeste
2117,MG,Minas Gerais,SAO PEDRO DOS FERROS,Sudeste
2118,MG,Minas Gerais,MATA VERDE,Sudeste
2119,MG,Minas Gerais,PALMOPOLIS,Sudeste
2120,MG,Minas Gerais,ITAIPE,Sudeste
2121,MG,Minas Gerais,PAIVA,Sudeste
2122,MG,Minas Gerais,SANTA RITA DE IBITIPOCA,Sudeste
2123,MG,Minas Gerais,RECREIO,Sudeste
2124,MG,Minas Gerais,SENADOR CORTES,Sudeste
2125,MG,Minas Gerais,BRASILANDIA DE MINAS,Sudeste
2126,MG,Minas Gerais,TIROS,Sudeste
2127,MG,Minas Gerais,NATALANDIA,Sudeste
2128,MG,Minas Gerais,ITACAMBIRA,Sudeste
2129,MG,Minas Gerais,COLUNA,Sudeste
2130,MG,Minas Gerais,DOM BOSCO,Sudeste
2131,MG,Minas Gerais,BOTUMIRIM,Sudeste
2132,MG,Minas Gerais,NOVA MODICA,Sudeste
2133,MG,Minas Gerais,SETUBINHA,Sudeste
2134,MG,Minas Gerais,CATUTI,Sudeste
2135,MG,Minas Gerais,CABECEIRA GRANDE,Sudeste
2136,MG,Minas Gerais,PONTO DOS VOLANTES,Sudeste
2137,MG,Minas Gerais,PASSABEM,Sudeste
2138,MG,Minas Gerais,PIEDADE DE PONTE NOVA,Sudeste
2139,MG,Minas Gerais,ALVARENGA,Sudeste
2140,MG,Minas Gerais,CUPARAQUE,Sudeste
2141,MG,Minas Gerais,PAULISTAS,Sudeste
2142,MG,Minas Gerais,MATUTINA,Sudeste
2143,MG,Minas Gerais,RITAPOLIS,Sudeste
2144,MG,Minas Gerais,GOIABEIRA,Sudeste
2145,MG,Minas Gerais,LONTRA,Sudeste
2146,MG,Minas Gerais,SANTANA DO GARAMBEU,Sudeste
2147,MG,Minas Gerais,DIVISOPOLIS,Sudeste
2148,MG,Minas Gerais,RIACHO DOS MACHADOS,Sudeste
2149,MG,Minas Gerais,FREI LAGONEGRO,Sudeste
2150,MG,Minas Gerais,SAO JOSE DO DIVINO,Sudeste
2151,MG,Minas Gerais,JOSE RAYDAN,Sudeste
2152,MG,Minas Gerais,GAMELEIRAS,Sudeste
2153,MG,Minas Gerais,LAGOA DOS PATOS,Sudeste
2154,MG,Minas Gerais,PONTO CHIQUE,Sudeste
2155,MG,Minas Gerais,ANGELANDIA,Sudeste
2156,MG,Minas Gerais,VERDELANDIA,Sudeste
2157,MG,Minas Gerais,PAI PEDRO,Sudeste
2158,MG,Minas Gerais,SERRANOPOLIS DE MINAS,Sudeste
2159,MG,Minas Gerais,IBIRACATU,Sudeste
2160,MG,Minas Gerais,SAO GONCALO DO RIO PRETO,Sudeste
2161,MG,Minas Gerais,PATIS,Sudeste
2162,MG,Minas Gerais,CONCEICAO DAS PEDRAS,Sudeste
2163,MG,Minas Gerais,PINTOPOLIS,Sudeste
2164,MG,Minas Gerais,LUISLANDIA,Sudeste
2165,MG,Minas Gerais,JOSENOPOLIS,Sudeste
2166,MG,Minas Gerais,GLAUCILANDIA,Sudeste
2167,MG,Minas Gerais,MIRAVANIA,Sudeste
2168,MG,Minas Gerais,SERRA AZUL DE MINAS,Sudeste
2169,MG,Minas Gerais,CAMPO AZUL,Sudeste
2170,MG,Minas Gerais,VARJAO DE MINAS,Sudeste
2171,MG,Minas Gerais,CANTAGALO,Sudeste
2172,MG,Minas Gerais,MORRO DA GARCA,Sudeste
2173,MG,Minas Gerais,ANTONIO PRADO DE MINAS,Sudeste
2174,MG,Minas Gerais,URUANA DE MINAS,Sudeste
2175,MG,Minas Gerais,ARAPUA,Sudeste
2176,MG,Minas Gerais,CRUZEIRO DA FORTALEZA,Sudeste
2177,MG,Minas Gerais,SAO SEBASTIAO DA VARGEM ALEGRE,Sudeste
2178,MG,Minas Gerais,MARIPA DE MINAS,Sudeste
2179,MG,Minas Gerais,SANTA HELENA DE MINAS,Sudeste
2180,MG,Minas Gerais,JUSTINOPOLIS,Sudeste
2181,MG,Minas Gerais,LEME DO PRADO,Sudeste
2182,MG,Minas Gerais,SAO JOAO DAS MISSOES,Sudeste
2183,MG,Minas Gerais,JOSE GONCALVES DE MINAS,Sudeste
2184,MG,Minas Gerais,SANTO ANTONIO DO RETIRO,Sudeste
2185,MS,Mato Grosso do Sul,BATAYPORA,Centro-Oeste
2186,MS,Mato Grosso do Sul,BELA VISTA,Centro-Oeste
2187,MS,Mato Grosso do Sul,CORUMBA,Centro-Oeste
2188,MS,Mato Grosso do Sul,CAMPO GRANDE,Centro-Oeste
2189,MS,Mato Grosso do Sul,AMAMBAI,Centro-Oeste
2190,MS,Mato Grosso do Sul,BODOQUENA,Centro-Oeste
2191,MS,Mato Grosso do Sul,BATAGUASSU,Centro-Oeste
2192,MS,Mato Grosso do Sul,ARAL MOREIRA,Centro-Oeste
2193,MS,Mato Grosso do Sul,NOVA ALVORADA DO SUL,Centro-Oeste
2194,MS,Mato Grosso do Sul,DOIS IRMAOS DO BURITI,Centro-Oeste
2195,MS,Mato Grosso do Sul,BONITO,Centro-Oeste
2196,MS,Mato Grosso do Sul,PONTA PORA,Centro-Oeste
2197,MS,Mato Grosso do Sul,SAO GABRIEL DO OESTE,Centro-Oeste
2198,MS,Mato Grosso do Sul,PARAISO DAS AGUAS,Centro-Oeste
2199,MS,Mato Grosso do Sul,DOURADOS,Centro-Oeste
2200,MS,Mato Grosso do Sul,PORTO MURTINHO,Centro-Oeste
2201,MS,Mato Grosso do Sul,TERENOS,Centro-Oeste
2202,MS,Mato Grosso do Sul,JARAGUARI,Centro-Oeste
2203,MS,Mato Grosso do Sul,APARECIDA DO TABOADO,Centro-Oeste
2204,MS,Mato Grosso do Sul,ANASTACIO,Centro-Oeste
2205,MS,Mato Grosso do Sul,CHAPADAO DO SUL,Centro-Oeste
2206,MS,Mato Grosso do Sul,SONORA,Centro-Oeste
2207,MS,Mato Grosso do Sul,ITAPORA,Centro-Oeste
2208,MS,Mato Grosso do Sul,AGUA CLARA,Centro-Oeste
2209,MS,Mato Grosso do Sul,ITAQUIRAI,Centro-Oeste
2210,MS,Mato Grosso do Sul,MIRANDA,Centro-Oeste
2211,MS,Mato Grosso do Sul,IGUATEMI,Centro-Oeste
2212,MS,Mato Grosso do Sul,NAVIRAI,Centro-Oeste
2213,MS,Mato Grosso do Sul,COSTA RICA,Centro-Oeste
2214,MS,Mato Grosso do Sul,CAMAPUA,Centro-Oeste
2215,MS,Mato Grosso do Sul,AQUIDAUANA,Centro-Oeste
2216,MS,Mato Grosso do Sul,RIBAS DO RIO PARDO,Centro-Oeste
2217,MS,Mato Grosso do Sul,MARACAJU,Centro-Oeste
2218,MS,Mato Grosso do Sul,JUTI,Centro-Oeste
2219,MS,Mato Grosso do Sul,VICENTINA,Centro-Oeste
2220,MS,Mato Grosso do Sul,MUNDO NOVO,Centro-Oeste
2221,MS,Mato Grosso do Sul,RIO BRILHANTE,Centro-Oeste
2222,MS,Mato Grosso do Sul,GUIA LOPES DA LAGUNA,Centro-Oeste
2223,MS,Mato Grosso do Sul,CORONEL SAPUCAIA,Centro-Oeste
2224,MS,Mato Grosso do Sul,CARACOL,Centro-Oeste
2225,MS,Mato Grosso do Sul,LAGUNA CARAPA,Centro-Oeste
2226,MS,Mato Grosso do Sul,SETE QUEDAS,Centro-Oeste
2227,MS,Mato Grosso do Sul,BANDEIRANTES,Centro-Oeste
2228,MS,Mato Grosso do Sul,COXIM,Centro-Oeste
2229,MS,Mato Grosso do Sul,PARANAIBA,Centro-Oeste
2230,MS,Mato Grosso do Sul,RIO VERDE DE MATO GROSSO,Centro-Oeste
2231,MS,Mato Grosso do Sul,RIO NEGRO,Centro-Oeste
2232,MS,Mato Grosso do Sul,LADARIO,Centro-Oeste
2233,MS,Mato Grosso do Sul,NOVA ANDRADINA,Centro-Oeste
2234,MS,Mato Grosso do Sul,SANTA RITA DO PARDO,Centro-Oeste
2235,MS,Mato Grosso do Sul,IVINHEMA,Centro-Oeste
2236,MS,Mato Grosso do Sul,ANAURILANDIA,Centro-Oeste
2237,MS,Mato Grosso do Sul,BRASILANDIA,Centro-Oeste
2238,MS,Mato Grosso do Sul,JARDIM,Centro-Oeste
2239,MS,Mato Grosso do Sul,TRES LAGOAS,Centro-Oeste
2240,MS,Mato Grosso do Sul,CASSILANDIA,Centro-Oeste
2241,MS,Mato Grosso do Sul,SELVIRIA,Centro-Oeste
2242,MS,Mato Grosso do Sul,FATIMA DO SUL,Centro-Oeste
2243,MS,Mato Grosso do Sul,ANTONIO JOAO,Centro-Oeste
2244,MS,Mato Grosso do Sul,SIDROLANDIA,Centro-Oeste
2245,MS,Mato Grosso do Sul,NIOAQUE,Centro-Oeste
2246,MS,Mato Grosso do Sul,DEODAPOLIS,Centro-Oeste
2247,MS,Mato Grosso do Sul,GLORIA DE DOURADOS,Centro-Oeste
2248,MS,Mato Grosso do Sul,ALCINOPOLIS,Centro-Oeste
2249,MS,Mato Grosso do Sul,CAARAPO,Centro-Oeste
2250,MS,Mato Grosso do Sul,ELDORADO,Centro-Oeste
2251,MS,Mato Grosso do Sul,ROCHEDO,Centro-Oeste
2252,MS,Mato Grosso do Sul,INOCENCIA,Centro-Oeste
2253,MS,Mato Grosso do Sul,ANGELICA,Centro-Oeste
2254,MS,Mato Grosso do Sul,JAPORA,Centro-Oeste
2255,MS,Mato Grosso do Sul,CORGUINHO,Centro-Oeste
2256,MS,Mato Grosso do Sul,TACURU,Centro-Oeste
2257,MS,Mato Grosso do Sul,PEDRO GOMES,Centro-Oeste
2258,MS,Mato Grosso do Sul,DOURADINA,Centro-Oeste
2259,MS,Mato Grosso do Sul,NOVO HORIZONTE DO SUL,Centro-Oeste
2260,MS,Mato Grosso do Sul,PARANHOS,Centro-Oeste
2261,MS,Mato Grosso do Sul,TAQUARUSSU,Centro-Oeste
2262,MS,Mato Grosso do Sul,JATEI,Centro-Oeste
2263,MS,Mato Grosso do Sul,FIGUEIRAO,Centro-Oeste
2264,MT,Mato Grosso,QUERENCIA,Centro-Oeste
2265,MT,Mato Grosso,NOVA BANDEIRANTES,Centro-Oeste
2266,MT,Mato Grosso,UNIAO DO SUL,Centro-Oeste
2267,MT,Mato Grosso,PARANATINGA,Centro-Oeste
2268,MT,Mato Grosso,COLNIZA,Centro-Oeste
2269,MT,Mato Grosso,ALTA FLORESTA,Centro-Oeste
2270,MT,Mato Grosso,ARAGUAIANA,Centro-Oeste
2271,MT,Mato Grosso,VERA,Centro-Oeste
2272,MT,Mato Grosso,VARZEA GRANDE,Centro-Oeste
2273,MT,Mato Grosso,SANTA TEREZINHA,Centro-Oeste
2274,MT,Mato Grosso,BRASNORTE,Centro-Oeste
2275,MT,Mato Grosso,JURUENA,Centro-Oeste
2276,MT,Mato Grosso,CACERES,Centro-Oeste
2277,MT,Mato Grosso,SANTO ANTONIO DO LEVERGER,Centro-Oeste
2278,MT,Mato Grosso,CUIABA,Centro-Oeste
2279,MT,Mato Grosso,VILA BELA DA SANTISSIMA TRINDADE,Centro-Oeste
2280,MT,Mato Grosso,CARLINDA,Centro-Oeste
2281,MT,Mato Grosso,SINOP,Centro-Oeste
2282,MT,Mato Grosso,TERRA NOVA DO NORTE,Centro-Oeste
2283,MT,Mato Grosso,COCALINHO,Centro-Oeste
2284,MT,Mato Grosso,APIACAS,Centro-Oeste
2285,MT,Mato Grosso,SORRISO,Centro-Oeste
2286,MT,Mato Grosso,RONDONOPOLIS,Centro-Oeste
2287,MT,Mato Grosso,CONFRESA,Centro-Oeste
2288,MT,Mato Grosso,COTRIGUACU,Centro-Oeste
2289,MT,Mato Grosso,NOVA SANTA HELENA,Centro-Oeste
2290,MT,Mato Grosso,ITIQUIRA,Centro-Oeste
2291,MT,Mato Grosso,NOVA MARINGA,Centro-Oeste
2292,MT,Mato Grosso,COMODORO,Centro-Oeste
2293,MT,Mato Grosso,GUARANTA DO NORTE,Centro-Oeste
2294,MT,Mato Grosso,NOVA MONTE VERDE,Centro-Oeste
2295,MT,Mato Grosso,JUARA,Centro-Oeste
2296,MT,Mato Grosso,NOVO SANTO ANTONIO,Centro-Oeste
2297,MT,Mato Grosso,JUINA,Centro-Oeste
2298,MT,Mato Grosso,BARRA DO GARCAS,Centro-Oeste
2299,MT,Mato Grosso,NOVA NAZARE,Centro-Oeste
2300,MT,Mato Grosso,NOVA LACERDA,Centro-Oeste
2301,MT,Mato Grosso,PARANAITA,Centro-Oeste
2302,MT,Mato Grosso,TANGARA DA SERRA,Centro-Oeste
2303,MT,Mato Grosso,ARIPUANA,Centro-Oeste
2304,MT,Mato Grosso,JUSCIMEIRA,Centro-Oeste
2305,MT,Mato Grosso,SAO JOSE DO XINGU,Centro-Oeste
2306,MT,Mato Grosso,MARCELANDIA,Centro-Oeste
2307,MT,Mato Grosso,CHAPADA DOS GUIMARAES,Centro-Oeste
2308,MT,Mato Grosso,POCONE,Centro-Oeste
2309,MT,Mato Grosso,PEIXOTO DE AZEVEDO,Centro-Oeste
2310,MT,Mato Grosso,CLAUDIA,Centro-Oeste
2311,MT,Mato Grosso,PONTES E LACERDA,Centro-Oeste
2312,MT,Mato Grosso,NOVA MUTUM,Centro-Oeste
2313,MT,Mato Grosso,DIAMANTINO,Centro-Oeste
2314,MT,Mato Grosso,TABAPORA,Centro-Oeste
2315,MT,Mato Grosso,CAMPO NOVO DO PARECIS,Centro-Oeste
2316,MT,Mato Grosso,NOVO SAO JOAQUIM,Centro-Oeste
2317,MT,Mato Grosso,CONQUISTA D'OESTE,Centro-Oeste
2318,MT,Mato Grosso,ITAUBA,Centro-Oeste
2319,MT,Mato Grosso,TAPURAH,Centro-Oeste
2320,MT,Mato Grosso,FELIZ NATAL,Centro-Oeste
2321,MT,Mato Grosso,ALTO ARAGUAIA,Centro-Oeste
2322,MT,Mato Grosso,SANTA CARMEM,Centro-Oeste
2323,MT,Mato Grosso,CANARANA,Centro-Oeste
2324,MT,Mato Grosso,PRIMAVERA DO LESTE,Centro-Oeste
2325,MT,Mato Grosso,RIBEIRAO CASCALHEIRA,Centro-Oeste
2326,MT,Mato Grosso,NOVO MUNDO,Centro-Oeste
2327,MT,Mato Grosso,NOVA CANAA DO NORTE,Centro-Oeste
2328,MT,Mato Grosso,MATUPA,Centro-Oeste
2329,MT,Mato Grosso,NOVA UBIRATA,Centro-Oeste
2330,MT,Mato Grosso,LUCAS DO RIO VERDE,Centro-Oeste
2331,MT,Mato Grosso,JACIARA,Centro-Oeste
2332,MT,Mato Grosso,PORTO DOS GAUCHOS,Centro-Oeste
2333,MT,Mato Grosso,PEDRA PRETA,Centro-Oeste
2334,MT,Mato Grosso,VILA RICA,Centro-Oeste
2335,MT,Mato Grosso,SAO JOSE DO RIO CLARO,Centro-Oeste
2336,MT,Mato Grosso,BARAO DE MELGACO,Centro-Oeste
2337,MT,Mato Grosso,RONDOLANDIA,Centro-Oeste
2338,MT,Mato Grosso,POXOREO,Centro-Oeste
2339,MT,Mato Grosso,MIRASSOL D'OESTE,Centro-Oeste
2340,MT,Mato Grosso,JAURU,Centro-Oeste
2341,MT,Mato Grosso,GUIRATINGA,Centro-Oeste
2342,MT,Mato Grosso,ALTO GARCAS,Centro-Oeste
2343,MT,Mato Grosso,NOVA GUARITA,Centro-Oeste
2344,MT,Mato Grosso,NOSSA SENHORA DO LIVRAMENTO,Centro-Oeste
2345,MT,Mato Grosso,BARRA DO BUGRES,Centro-Oeste
2346,MT,Mato Grosso,PONTAL DO ARAGUAIA,Centro-Oeste
2347,MT,Mato Grosso,SAO FELIX DO ARAGUAIA,Centro-Oeste
2348,MT,Mato Grosso,COLIDER,Centro-Oeste
2349,MT,Mato Grosso,AGUA BOA,Centro-Oeste
2350,MT,Mato Grosso,NOVA XAVANTINA,Centro-Oeste
2351,MT,Mato Grosso,SERRA NOVA DOURADA,Centro-Oeste
2352,MT,Mato Grosso,ROSARIO OESTE,Centro-Oeste
2353,MT,Mato Grosso,TESOURO,Centro-Oeste
2354,MT,Mato Grosso,JANGADA,Centro-Oeste
2355,MT,Mato Grosso,CASTANHEIRA,Centro-Oeste
2356,MT,Mato Grosso,CAMPO VERDE,Centro-Oeste
2357,MT,Mato Grosso,DOM AQUINO,Centro-Oeste
2358,MT,Mato Grosso,PLANALTO DA SERRA,Centro-Oeste
2359,MT,Mato Grosso,NORTELANDIA,Centro-Oeste
2360,MT,Mato Grosso,NOBRES,Centro-Oeste
2361,MT,Mato Grosso,ALTO PARAGUAI,Centro-Oeste
2362,MT,Mato Grosso,PONTE BRANCA,Centro-Oeste
2363,MT,Mato Grosso,NOVA OLIMPIA,Centro-Oeste
2364,MT,Mato Grosso,TORIXOREU,Centro-Oeste
2365,MT,Mato Grosso,SAPEZAL,Centro-Oeste
2366,MT,Mato Grosso,GENERAL CARNEIRO,Centro-Oeste
2367,MT,Mato Grosso,CAMPINAPOLIS,Centro-Oeste
2368,MT,Mato Grosso,CANABRAVA DO NORTE,Centro-Oeste
2369,MT,Mato Grosso,GAUCHA DO NORTE,Centro-Oeste
2370,MT,Mato Grosso,ARAGUAINHA,Centro-Oeste
2371,MT,Mato Grosso,RIBEIRAOZINHO,Centro-Oeste
2372,MT,Mato Grosso,INDIAVAI,Centro-Oeste
2373,MT,Mato Grosso,NOVO HORIZONTE DO NORTE,Centro-Oeste
2374,MT,Mato Grosso,PORTO ALEGRE DO NORTE,Centro-Oeste
2375,MT,Mato Grosso,ALTO BOA VISTA,Centro-Oeste
2376,MT,Mato Grosso,ALTO TAQUARI,Centro-Oeste
2377,MT,Mato Grosso,PORTO ESPERIDIAO,Centro-Oeste
2378,MT,Mato Grosso,RIO BRANCO,Centro-Oeste
2379,MT,Mato Grosso,SAO JOSE DOS QUATRO MARCOS,Centro-Oeste
2380,MT,Mato Grosso,ARENAPOLIS,Centro-Oeste
2381,MT,Mato Grosso,NOVA MARILANDIA,Centro-Oeste
2382,MT,Mato Grosso,PORTO ESTRELA,Centro-Oeste
2383,MT,Mato Grosso,SANTA RITA DO TRIVELATO,Centro-Oeste
2384,MT,Mato Grosso,ACORIZAL,Centro-Oeste
2385,MT,Mato Grosso,SANTO AFONSO,Centro-Oeste
2386,MT,Mato Grosso,ITANHANGA,Centro-Oeste
2387,MT,Mato Grosso,SAO JOSE DO POVO,Centro-Oeste
2388,MT,Mato Grosso,ARAPUTANGA,Centro-Oeste
